"ALERT_ID","ALERT_UUID","ALERT_SOURCE","ALERT_TYPE","ALERT_SUBTYPE","TRANSACTION_ID","COMPANY_ID","ALERT_PRIORITY","ALERT_TITLE","ALERT_DESCRIPTION","RISK_DRIVERS","RECOMMENDED_ACTIONS","STATUS","ASSIGNED_TO","ASSIGNED_AT","RESOLUTION_CODE","RESOLUTION_NOTES","RESOLVED_BY","RESOLVED_AT","SLA_DUE_AT","SLA_BREACHED","CREATED_AT","UPDATED_AT"
15959,"1f651124-ec13-4fbb-bf00-46c02ab606ff",RULE_ENGINE,COUNTERPARTY_RISK,FREQUENCY,12855,3389,HIGH,Alert for transaction TXN-012855,Risk score 80 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_2,2024-06-24 01:20:22.000,FALSE_POSITIVE,No suspicious activity found,analyst_2,2026-06-24 16:17:30.000,2024-06-25 01:20:22.000,false,2024-06-24 01:20:22.000,2026-06-24 16:17:30.000
15960,"87a94cf9-61c5-41f1-bf1d-d38683327f85",ML_MODEL,SUSPICIOUS_PATTERN,STRUCTURING,3624,4835,MEDIUM,Alert for transaction TXN-003624,Risk score 34 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_2,2024-08-01 09:54:51.000,FALSE_POSITIVE,No suspicious activity found,analyst_2,2026-06-24 16:17:30.000,2024-08-04 09:54:51.000,false,2024-08-01 09:54:51.000,2026-06-24 16:17:30.000
15961,d1ee2519-5a43-4219-9341-1a7e4eb9b924,ML_MODEL,THRESHOLD_BREACH,SIZE,79290,881,CRITICAL,Alert for transaction TXN-079290,Risk score 91 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_17,2025-04-04 20:36:15.000,FALSE_POSITIVE,No suspicious activity found,analyst_17,2026-06-24 16:17:30.000,2025-04-05 00:36:15.000,false,2025-04-04 20:36:15.000,2026-06-24 16:17:30.000
15962,"8a8b7ba5-252e-4998-b031-08d51738603e",RULE_ENGINE,THRESHOLD_BREACH,SIZE,76639,2042,HIGH,Alert for transaction TXN-076639,Risk score 77 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_TRUE,analyst_11,2026-06-08 00:14:03.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_11,2026-06-24 16:17:30.000,2026-06-09 00:14:03.000,false,2026-06-08 00:14:03.000,2026-06-24 16:17:30.000
15968,"545a43d7-32cc-49d5-a81e-e4ff245b2ecc",ML_MODEL,THRESHOLD_BREACH,LAYERING,112950,2950,MEDIUM,Alert for transaction TXN-112950,Risk score 46 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_13,2025-10-06 22:38:25.000,FALSE_POSITIVE,No suspicious activity found,analyst_13,2026-06-24 16:17:30.000,2025-10-09 22:38:25.000,false,2025-10-06 22:38:25.000,2026-06-24 16:17:30.000
15970,"5feb9eb9-cfdb-402a-95ca-bd3233b91ad1",ML_MODEL,SUSPICIOUS_PATTERN,FREQUENCY,112847,2765,CRITICAL,Alert for transaction TXN-112847,Risk score 100 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_2,2024-08-21 08:40:42.000,FALSE_POSITIVE,No suspicious activity found,analyst_2,2026-06-24 16:17:30.000,2024-08-21 12:40:42.000,false,2024-08-21 08:40:42.000,2026-06-24 16:17:30.000
15971,dadd2862-602b-43d1-9a79-41229b8cc0b7,ML_MODEL,COUNTERPARTY_RISK,SIZE,37253,3293,HIGH,Alert for transaction TXN-037253,Risk score 87 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_TRUE,analyst_20,2026-03-12 04:01:24.000,TRUE_POSITIVE,Suspicious activity confirmed,analyst_20,2026-06-24 16:17:30.000,2026-03-13 04:01:24.000,false,2026-03-12 04:01:24.000,2026-06-24 16:17:30.000
15973,"609b06db-52e4-4f47-8bdd-5c1047fb48ea",ML_MODEL,THRESHOLD_BREACH,GEOGRAPHY,93231,3206,HIGH,Alert for transaction TXN-093231,Risk score 79 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_16,2025-03-04 06:54:43.000,FALSE_POSITIVE,No suspicious activity found,analyst_16,2026-06-24 16:17:30.000,2025-03-05 06:54:43.000,false,2025-03-04 06:54:43.000,2026-06-24 16:17:30.000
15974,"7b497898-c7f2-484c-a630-106d4d7a5167",ML_MODEL,THRESHOLD_BREACH,PATTERN,114346,382,CRITICAL,Alert for transaction TXN-114346,Risk score 90 exceeded threshold. THRESHOLD_BREACH detected.,[],[],CLOSED_FALSE,analyst_18,2024-10-17 11:21:50.000,FALSE_POSITIVE,No suspicious activity found,analyst_18,2026-06-24 16:17:30.000,2024-10-17 15:21:50.000,false,2024-10-17 11:21:50.000,2026-06-24 16:17:30.000
15975,"111a5302-bd65-47c5-8e5a-b6cc2398bbae",ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,117557,4796,HIGH,Alert for transaction TXN-117557,Risk score 77 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],CLOSED_FALSE,analyst_2,2026-02-18 11:32:37.000,FALSE_POSITIVE,No suspicious activity found,analyst_2,2026-06-24 16:17:30.000,2026-02-19 11:32:37.000,false,2026-02-18 11:32:37.000,2026-06-24 16:17:30.000
15976,"43f1f289-ed5d-4d3f-9925-d26d7278e088",RULE_ENGINE,SUSPICIOUS_PATTERN,GEOGRAPHY,84269,2852,HIGH,Alert for transaction TXN-084269,Risk score 75 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],CLOSED_FALSE,analyst_20,2026-01-20 11:56:29.000,FALSE_POSITIVE,No suspicious activity found,analyst_20,2026-06-24 16:17:30.000,2026-01-21 11:56:29.000,false,2026-01-20 11:56:29.000,2026-06-24 16:17:30.000
15528,"21fff9b1-7f9f-48fc-8838-e78a449ee5dc",ML_MODEL,VELOCITY_ANOMALY,MONEY_MULE,106032,2868,MEDIUM,Alert for transaction TXN-106032,Risk score 37 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],OPEN,,,,[NULL],,,2025-03-26 22:49:00.000,true,2025-03-23 22:49:00.000,2026-06-24 16:17:30.000
15530,"7a246b75-58ff-43c7-a599-59ced30806fd",RULE_ENGINE,COUNTERPARTY_RISK,LAYERING,30479,2463,MEDIUM,Alert for transaction TXN-030479,Risk score 33 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],INVESTIGATING,analyst_4,2026-04-08 17:53:04.000,,[NULL],,,2026-04-11 17:53:04.000,true,2026-04-08 17:53:04.000,2026-06-24 16:17:30.000
15535,"1e3e8b22-9352-4d3e-b8f6-0c29f7005694",RULE_ENGINE,SUSPICIOUS_PATTERN,FREQUENCY,104608,3535,HIGH,Alert for transaction TXN-104608,Risk score 78 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],INVESTIGATING,analyst_10,2026-04-27 13:56:39.000,,[NULL],,,2026-04-28 13:56:39.000,true,2026-04-27 13:56:39.000,2026-06-24 16:17:30.000
15536,e251e365-1b20-42aa-95f6-7227133e3f2a,RULE_ENGINE,SUSPICIOUS_PATTERN,GEOGRAPHY,93966,803,HIGH,Alert for transaction TXN-093966,Risk score 87 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2026-06-25 18:51:42.000,true,2026-06-24 18:51:42.000,2026-06-24 16:17:30.000
15540,"5e8940e5-12b5-4f0b-a821-044270bf2d1d",ML_MODEL,SUSPICIOUS_PATTERN,FREQUENCY,7956,4934,HIGH,Alert for transaction TXN-007956,Risk score 82 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2024-08-30 06:23:41.000,true,2024-08-29 06:23:41.000,2026-06-24 16:17:30.000
15542,"6d54996b-075b-4adf-97c8-3083cecf9e2e",ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,99353,3675,HIGH,Alert for transaction TXN-099353,Risk score 89 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],OPEN,,,,[NULL],,,2025-11-12 02:49:34.000,true,2025-11-11 02:49:34.000,2026-06-24 16:17:30.000
15548,a5caff4a-0872-4f8e-b914-416b4f46b7d0,ML_MODEL,COUNTERPARTY_RISK,SIZE,77256,2860,CRITICAL,Alert for transaction TXN-077256,Risk score 100 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],OPEN,,,,[NULL],,,2024-03-21 09:05:44.000,true,2024-03-21 05:05:44.000,2026-06-24 16:17:30.000
15556,a10ac342-b24c-4fc5-a710-ecf0b1d0e321,RULE_ENGINE,HIGH_RISK_GEOGRAPHY,FREQUENCY,60850,3512,MEDIUM,Alert for transaction TXN-060850,Risk score 71 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2025-10-12 12:52:41.000,true,2025-10-09 12:52:41.000,2026-06-24 16:17:30.000
15557,cc7b71b6-fbb6-4ee6-b342-e51e27838db9,SANCTIONS,VELOCITY_ANOMALY,GEOGRAPHY,39050,3569,MEDIUM,Alert for transaction TXN-039050,Risk score 73 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_7,2024-08-23 07:19:38.000,,[NULL],,,2024-08-26 07:19:38.000,true,2024-08-23 07:19:38.000,2026-06-24 16:17:30.000
15560,"1dda8bce-51b5-4c8b-b9ea-24d7630dc83d",SANCTIONS,THRESHOLD_BREACH,FREQUENCY,16445,3131,CRITICAL,Alert for transaction TXN-016445,Risk score 99 exceeded threshold. THRESHOLD_BREACH detected.,[],[],OPEN,,,,[NULL],,,2024-11-17 09:12:12.000,true,2024-11-17 05:12:12.000,2026-06-24 16:17:30.000
15561,"46505b29-72d3-411b-b576-0d85d88d7206",RULE_ENGINE,SUSPICIOUS_PATTERN,PATTERN,57571,4235,CRITICAL,Alert for transaction TXN-057571,Risk score 100 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2024-03-07 14:09:47.000,true,2024-03-07 10:09:47.000,2026-06-24 16:17:30.000
15564,db051e53-3e97-4645-a69a-38690815522c,ML_MODEL,THRESHOLD_BREACH,LAYERING,13174,3357,MEDIUM,Alert for transaction TXN-013174,Risk score 35 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_8,2026-03-15 00:31:01.000,,[NULL],,,2026-03-18 00:31:01.000,true,2026-03-15 00:31:01.000,2026-06-24 16:17:30.000
15567,"951f2a68-27e4-4261-bcb1-cc2f3f7f92d6",RULE_ENGINE,THRESHOLD_BREACH,SIZE,14936,2365,HIGH,Alert for transaction TXN-014936,Risk score 81 exceeded threshold. THRESHOLD_BREACH detected.,[],[],OPEN,,,,[NULL],,,2025-03-19 12:57:58.000,true,2025-03-18 12:57:58.000,2026-06-24 16:17:30.000
15571,"5d6ed2cf-29f2-49ce-a564-b8259be7ce5f",ML_MODEL,THRESHOLD_BREACH,FREQUENCY,16969,3312,HIGH,Alert for transaction TXN-016969,Risk score 87 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_4,2025-06-04 21:28:09.000,,[NULL],,,2025-06-05 21:28:09.000,true,2025-06-04 21:28:09.000,2026-06-24 16:17:30.000
15572,"924724aa-ad22-45d1-96ed-72720cd10891",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,FREQUENCY,136275,3595,HIGH,Alert for transaction TXN-136275,Risk score 80 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_12,2024-04-03 03:28:57.000,,[NULL],,,2024-04-04 03:28:57.000,true,2024-04-03 03:28:57.000,2026-06-24 16:17:30.000
15577,"49efe7d4-471e-4e0e-a82c-7e543869d883",ML_MODEL,THRESHOLD_BREACH,GEOGRAPHY,66420,1627,HIGH,Alert for transaction TXN-066420,Risk score 77 exceeded threshold. THRESHOLD_BREACH detected.,[],[],OPEN,,,,[NULL],,,2026-03-27 11:08:19.000,true,2026-03-26 11:08:19.000,2026-06-24 16:17:30.000
15578,e44d0e41-07ae-4a3d-8465-2cf706f635a8,ML_MODEL,THRESHOLD_BREACH,PATTERN,16767,2322,MEDIUM,Alert for transaction TXN-016767,Risk score 74 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_18,2025-09-13 06:11:20.000,,[NULL],,,2025-09-16 06:11:20.000,true,2025-09-13 06:11:20.000,2026-06-24 16:17:30.000
15584,f02644c8-31ae-4393-ad96-b91351faf21e,SANCTIONS,VELOCITY_ANOMALY,FREQUENCY,51809,676,HIGH,Alert for transaction TXN-051809,Risk score 83 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_10,2026-06-25 11:08:33.000,,[NULL],,,2026-06-26 11:08:33.000,true,2026-06-25 11:08:33.000,2026-06-24 16:17:30.000
15586,"67f7aae7-c555-4b73-ac7f-76cb1f7a2a69",RULE_ENGINE,THRESHOLD_BREACH,PATTERN,91222,3972,HIGH,Alert for transaction TXN-091222,Risk score 89 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_5,2025-06-08 20:39:37.000,,[NULL],,,2025-06-09 20:39:37.000,true,2025-06-08 20:39:37.000,2026-06-24 16:17:30.000
15589,b07d15e9-14d7-4a90-8149-7f5bd869b464,ML_MODEL,HIGH_RISK_GEOGRAPHY,GEOGRAPHY,71386,189,HIGH,Alert for transaction TXN-071386,Risk score 79 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2026-02-17 13:08:06.000,true,2026-02-16 13:08:06.000,2026-06-24 16:17:30.000
15595,"7c0f601b-22cb-41bb-a9f2-9291706eb5b1",ML_MODEL,COUNTERPARTY_RISK,PATTERN,23041,2191,HIGH,Alert for transaction TXN-023041,Risk score 76 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],INVESTIGATING,analyst_3,2025-02-23 18:58:46.000,,[NULL],,,2025-02-24 18:58:46.000,true,2025-02-23 18:58:46.000,2026-06-24 16:17:30.000
15603,dc359498-f0cd-403e-a9bf-1bd10f14aaaa,ML_MODEL,HIGH_RISK_GEOGRAPHY,FREQUENCY,109488,4868,CRITICAL,Alert for transaction TXN-109488,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_8,2025-12-30 04:45:27.000,,[NULL],,,2025-12-30 08:45:27.000,true,2025-12-30 04:45:27.000,2026-06-24 16:17:30.000
15604,"97c8d5eb-d17d-4015-ba56-acfe670fc155",RULE_ENGINE,SUSPICIOUS_PATTERN,LAYERING,70655,4597,MEDIUM,Alert for transaction TXN-070655,Risk score 34 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],INVESTIGATING,analyst_1,2025-06-07 01:36:45.000,,[NULL],,,2025-06-10 01:36:45.000,true,2025-06-07 01:36:45.000,2026-06-24 16:17:30.000
15609,b31d023c-10af-4fee-b3de-8039ce22b888,ML_MODEL,VELOCITY_ANOMALY,FREQUENCY,9452,2395,CRITICAL,Alert for transaction TXN-009452,Risk score 91 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_19,2026-04-03 00:01:02.000,,[NULL],,,2026-04-03 04:01:02.000,true,2026-04-03 00:01:02.000,2026-06-24 16:17:30.000
15610,cc22460c-ad19-430a-b313-e6e329945758,RULE_ENGINE,COUNTERPARTY_RISK,SIZE,51145,4916,HIGH,Alert for transaction TXN-051145,Risk score 75 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],INVESTIGATING,analyst_7,2025-09-28 16:27:28.000,,[NULL],,,2025-09-29 16:27:28.000,true,2025-09-28 16:27:28.000,2026-06-24 16:17:30.000
15611,f8f1d3b1-e90f-44b7-ad07-99f299b015f7,SANCTIONS,SUSPICIOUS_PATTERN,PATTERN,19045,1192,CRITICAL,Alert for transaction TXN-019045,Risk score 100 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],INVESTIGATING,analyst_20,2025-11-22 09:08:19.000,,[NULL],,,2025-11-22 13:08:19.000,true,2025-11-22 09:08:19.000,2026-06-24 16:17:30.000
15612,"159fef43-78ad-4245-9620-b72376fb511a",ML_MODEL,HIGH_RISK_GEOGRAPHY,FREQUENCY,80851,1203,HIGH,Alert for transaction TXN-080851,Risk score 79 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_9,2025-03-21 03:53:02.000,,[NULL],,,2025-03-22 03:53:02.000,true,2025-03-21 03:53:02.000,2026-06-24 16:17:30.000
15613,b909a78b-e648-4d8c-a5ba-d3d355845208,ML_MODEL,VELOCITY_ANOMALY,FREQUENCY,68779,4516,CRITICAL,Alert for transaction TXN-068779,Risk score 100 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],OPEN,,,,[NULL],,,2025-09-10 05:28:46.000,true,2025-09-10 01:28:46.000,2026-06-24 16:17:30.000
15614,d84572c1-dd49-4181-aae2-57fe792f238d,RULE_ENGINE,HIGH_RISK_GEOGRAPHY,PATTERN,34172,2556,CRITICAL,Alert for transaction TXN-034172,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2025-09-07 10:20:44.000,true,2025-09-07 06:20:44.000,2026-06-24 16:17:30.000
15616,"74a0c4e6-8843-4e36-8e9e-48562197a8ee",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,GEOGRAPHY,29063,1521,HIGH,Alert for transaction TXN-029063,Risk score 84 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_20,2025-03-16 12:15:49.000,,[NULL],,,2025-03-17 12:15:49.000,true,2025-03-16 12:15:49.000,2026-06-24 16:17:30.000
15619,"4f686fe2-450e-493b-a5fc-2ce07443d459",RULE_ENGINE,COUNTERPARTY_RISK,PATTERN,48703,1386,HIGH,Alert for transaction TXN-048703,Risk score 77 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],INVESTIGATING,analyst_2,2024-01-24 04:09:03.000,,[NULL],,,2024-01-25 04:09:03.000,true,2024-01-24 04:09:03.000,2026-06-24 16:17:30.000
15621,"0d55b27e-064e-4eee-acfa-d63d88f83f40",RULE_ENGINE,THRESHOLD_BREACH,PATTERN,55559,2816,HIGH,Alert for transaction TXN-055559,Risk score 76 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_15,2024-06-13 06:10:26.000,,[NULL],,,2024-06-14 06:10:26.000,true,2024-06-13 06:10:26.000,2026-06-24 16:17:30.000
15624,b39c4ec9-0df6-4f35-85f1-a6d0e11809ea,ML_MODEL,HIGH_RISK_GEOGRAPHY,PATTERN,57213,4937,CRITICAL,Alert for transaction TXN-057213,Risk score 100 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2025-10-18 13:49:59.000,true,2025-10-18 09:49:59.000,2026-06-24 16:17:30.000
15631,"905241a2-a87e-4e25-aaf4-d2b604edf4ec",RULE_ENGINE,COUNTERPARTY_RISK,FREQUENCY,144533,3197,HIGH,Alert for transaction TXN-144533,Risk score 88 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],OPEN,,,,[NULL],,,2025-06-01 03:19:35.000,true,2025-05-31 03:19:35.000,2026-06-24 16:17:30.000
15636,"1899d768-bd8a-441a-a8b7-797acf58b441",ML_MODEL,HIGH_RISK_GEOGRAPHY,FREQUENCY,96212,1894,CRITICAL,Alert for transaction TXN-096212,Risk score 90 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2024-02-10 12:18:34.000,true,2024-02-10 08:18:34.000,2026-06-24 16:17:30.000
15638,"4d2e6f18-1b5b-4e79-aa19-4464f83938f9",ML_MODEL,THRESHOLD_BREACH,GEOGRAPHY,59045,4917,MEDIUM,Alert for transaction TXN-059045,Risk score 72 exceeded threshold. THRESHOLD_BREACH detected.,[],[],OPEN,,,,[NULL],,,2025-09-10 05:58:39.000,true,2025-09-07 05:58:39.000,2026-06-24 16:17:30.000
15640,"3e903175-7b06-4177-ab0c-968458449093",ML_MODEL,COUNTERPARTY_RISK,GEOGRAPHY,104360,3916,HIGH,Alert for transaction TXN-104360,Risk score 85 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],INVESTIGATING,analyst_14,2024-02-25 19:16:38.000,,[NULL],,,2024-02-26 19:16:38.000,true,2024-02-25 19:16:38.000,2026-06-24 16:17:30.000
15641,"9b1e2efd-648f-4f8e-803d-e2e6f3fbd700",ML_MODEL,SUSPICIOUS_PATTERN,GEOGRAPHY,58985,1921,CRITICAL,Alert for transaction TXN-058985,Risk score 95 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],INVESTIGATING,analyst_1,2024-07-22 09:08:22.000,,[NULL],,,2024-07-22 13:08:22.000,true,2024-07-22 09:08:22.000,2026-06-24 16:17:30.000
15647,"4b5c3602-8ee9-410f-b292-14ba8a709f85",RULE_ENGINE,HIGH_RISK_GEOGRAPHY,LAYERING,23047,2031,MEDIUM,Alert for transaction TXN-023047,Risk score 52 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2025-01-09 07:39:05.000,true,2025-01-06 07:39:05.000,2026-06-24 16:17:30.000
15651,"4e3f6d6b-980d-4689-a324-73d5365193cd",ML_MODEL,THRESHOLD_BREACH,SIZE,101701,1676,HIGH,Alert for transaction TXN-101701,Risk score 80 exceeded threshold. THRESHOLD_BREACH detected.,[],[],INVESTIGATING,analyst_10,2024-11-01 02:29:22.000,,[NULL],,,2024-11-02 02:29:22.000,true,2024-11-01 02:29:22.000,2026-06-24 16:17:30.000
15654,"361e5597-910b-44d4-82bf-898122338bb5",ML_MODEL,HIGH_RISK_GEOGRAPHY,LAYERING,88864,4298,MEDIUM,Alert for transaction TXN-088864,Risk score 35 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_13,2025-10-03 13:05:34.000,,[NULL],,,2025-10-06 13:05:34.000,true,2025-10-03 13:05:34.000,2026-06-24 16:17:30.000
15655,"0061cb04-31bb-4161-bd39-a9f865bd63f1",RULE_ENGINE,VELOCITY_ANOMALY,FREQUENCY,46384,1860,HIGH,Alert for transaction TXN-046384,Risk score 75 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_6,2026-01-14 11:43:34.000,,[NULL],,,2026-01-15 11:43:34.000,true,2026-01-14 11:43:34.000,2026-06-24 16:17:30.000
15657,da6e3334-24a4-4f87-ae5f-7c9d2f5b4d3a,SANCTIONS,VELOCITY_ANOMALY,GEOGRAPHY,73471,3856,HIGH,Alert for transaction TXN-073471,Risk score 82 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],OPEN,,,,[NULL],,,2025-11-09 22:10:32.000,true,2025-11-08 22:10:32.000,2026-06-24 16:17:30.000
15671,"52263536-16d9-4716-9312-ec974573bda9",ML_MODEL,SUSPICIOUS_PATTERN,SIZE,84294,2751,MEDIUM,Alert for transaction TXN-084294,Risk score 74 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],INVESTIGATING,analyst_1,2025-11-30 07:01:34.000,,[NULL],,,2025-12-03 07:01:34.000,true,2025-11-30 07:01:34.000,2026-06-24 16:17:30.000
15676,"392312a5-6ea4-4bd7-93b5-14b44b29880b",SANCTIONS,SUSPICIOUS_PATTERN,FREQUENCY,14852,4170,HIGH,Alert for transaction TXN-014852,Risk score 77 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2025-02-10 02:06:59.000,true,2025-02-09 02:06:59.000,2026-06-24 16:17:30.000
15681,"337c97ff-121f-475e-a1c1-db593c30d57a",ML_MODEL,VELOCITY_ANOMALY,FREQUENCY,112124,3116,MEDIUM,Alert for transaction TXN-112124,Risk score 73 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_4,2025-06-13 05:04:08.000,,[NULL],,,2025-06-16 05:04:08.000,true,2025-06-13 05:04:08.000,2026-06-24 16:17:30.000
15685,d1eaba50-db00-4d5b-83b5-405d1eb083ec,RULE_ENGINE,VELOCITY_ANOMALY,LAYERING,62816,1714,MEDIUM,Alert for transaction TXN-062816,Risk score 35 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_15,2025-01-18 07:06:13.000,,[NULL],,,2025-01-21 07:06:13.000,true,2025-01-18 07:06:13.000,2026-06-24 16:17:30.000
15686,"78f082b5-72ab-450d-b064-16a6b81aba93",SANCTIONS,SUSPICIOUS_PATTERN,PATTERN,14774,3376,CRITICAL,Alert for transaction TXN-014774,Risk score 95 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2026-02-19 11:44:47.000,true,2026-02-19 07:44:47.000,2026-06-24 16:17:30.000
15687,ede980d8-8bf8-4503-8510-9530efa963db,ML_MODEL,HIGH_RISK_GEOGRAPHY,INTEGRATION,73203,1334,MEDIUM,Alert for transaction TXN-073203,Risk score 53 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],OPEN,,,,[NULL],,,2024-06-06 21:12:54.000,true,2024-06-03 21:12:54.000,2026-06-24 16:17:30.000
15693,"7bc3941c-62ab-4f53-b5d5-931593fa3a60",RULE_ENGINE,VELOCITY_ANOMALY,STRUCTURING,23272,1846,MEDIUM,Alert for transaction TXN-023272,Risk score 36 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],INVESTIGATING,analyst_2,2026-04-30 17:41:01.000,,[NULL],,,2026-05-03 17:41:01.000,true,2026-04-30 17:41:01.000,2026-06-24 16:17:30.000
15697,"86601061-0103-4050-b35e-c99bc57c5c09",ML_MODEL,COUNTERPARTY_RISK,MONEY_MULE,42527,1445,MEDIUM,Alert for transaction TXN-042527,Risk score 54 exceeded threshold. COUNTERPARTY_RISK detected.,[],[],OPEN,,,,[NULL],,,2024-11-10 11:30:23.000,true,2024-11-07 11:30:23.000,2026-06-24 16:17:30.000
15698,"836dcfcb-cf5e-4d87-9c57-a62b87b6259f",ML_MODEL,THRESHOLD_BREACH,PATTERN,52702,3325,HIGH,Alert for transaction TXN-052702,Risk score 89 exceeded threshold. THRESHOLD_BREACH detected.,[],[],OPEN,,,,[NULL],,,2024-04-22 01:33:11.000,true,2024-04-21 01:33:11.000,2026-06-24 16:17:30.000
15699,db3bebc2-c448-4e85-a1c6-3346acd88b9e,ML_MODEL,SUSPICIOUS_PATTERN,SIZE,117728,1227,HIGH,Alert for transaction TXN-117728,Risk score 75 exceeded threshold. SUSPICIOUS_PATTERN detected.,[],[],OPEN,,,,[NULL],,,2024-12-06 17:20:55.000,true,2024-12-05 17:20:55.000,2026-06-24 16:17:30.000
15700,"2b8e5b5a-874d-4422-a231-545b5ff783d2",ML_MODEL,HIGH_RISK_GEOGRAPHY,PATTERN,107463,62,MEDIUM,Alert for transaction TXN-107463,Risk score 74 exceeded threshold. HIGH_RISK_GEOGRAPHY detected.,[],[],INVESTIGATING,analyst_10,2025-11-15 13:46:59.000,,[NULL],,,2025-11-18 13:46:59.000,true,2025-11-15 13:46:59.000,2026-06-24 16:17:30.000
15703,"24e8bcb3-b06a-46eb-98e4-971d9b6d1798",ML_MODEL,VELOCITY_ANOMALY,GEOGRAPHY,57767,3897,CRITICAL,Alert for transaction TXN-057767,Risk score 100 exceeded threshold. VELOCITY_ANOMALY detected.,[],[],OPEN,,,,[NULL],,,2025-10-28 03:11:19.000,true,2025-10-27 23:11:19.000,2026-06-24 16:17:30.000
