"CASE_ID","CASE_UUID","CASE_NUMBER","COMPANY_ID","CASE_TYPE","CASE_PRIORITY","CASE_TITLE","CASE_SUMMARY","TOTAL_FLAGGED_AMOUNT","TRANSACTION_COUNT","ALERT_COUNT","STATUS","OUTCOME","ASSIGNED_ANALYST","REVIEWING_MANAGER","OPENED_AT","DUE_DATE","CLOSED_AT","SAR_FILED","SAR_FILING_DATE","SAR_REFERENCE","CREATED_AT","UPDATED_AT"
1881,fa86f66d-717c-48d4-9a03-7196a618aeaa,CASE-000381,3554,INVESTIGATION,LOW,INVESTIGATION - Company 2402,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1886,e9800b1e-02bd-4c5f-b356-579c1d9369e1,CASE-000386,552,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3259,Case opened based on risk alerts,123181.04,2,2,CLOSED,MONITORING,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1888,"65ed2e96-0c65-4d21-826c-889e6405c189",CASE-000388,3075,INVESTIGATION,HIGH,INVESTIGATION - Company 2576,Case opened based on risk alerts,3550.38,1,1,CLOSED,MONITORING,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1894,bd608368-2ef1-4888-bb7a-6444dbf741fb,CASE-000394,3177,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2327,Case opened based on risk alerts,59979.10,1,1,OPEN,,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1898,abf72598-6132-464a-a4f2-1d70fb64f621,CASE-000398,1428,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2000,Case opened based on risk alerts,4454.66,1,1,OPEN,,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1901,d81cb258-cf82-466a-86f2-be094d2c1de1,CASE-000401,3706,INVESTIGATION,LOW,INVESTIGATION - Company 4408,Case opened based on risk alerts,123470.39,3,3,CLOSED,SAR_FILED,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-688393,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1907,"74335a14-cbab-489c-abde-02988bd616a2",CASE-000407,2200,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1990,Case opened based on risk alerts,4869.60,1,1,OPEN,,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1910,c919331c-e47a-48b9-aed1-ce8d67567465,CASE-000410,1183,INVESTIGATION,MEDIUM,INVESTIGATION - Company 646,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-19,SAR-689992,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1911,c60b9fe0-9f8e-4108-ad1c-739977578e5c,CASE-000411,4105,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1008,Case opened based on risk alerts,101497.40,2,2,CLOSED,SAR_FILED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-471769,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1912,e7a99a3d-2cbf-4a18-8cf4-fccb74dae9ae,CASE-000412,1681,INVESTIGATION,HIGH,INVESTIGATION - Company 3807,Case opened based on risk alerts,24163.90,1,1,CLOSED,CLEARED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1913,"27445d27-6b14-4f71-8720-3797c9335331",CASE-000413,2535,INVESTIGATION,LOW,INVESTIGATION - Company 1459,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1915,a954fbcb-a72b-45fb-a4b6-8ed39509435c,CASE-000415,1824,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1241,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1917,f2cc049f-9f44-40df-9d93-762434bcb83f,CASE-000417,1772,INVESTIGATION,LOW,INVESTIGATION - Company 302,Case opened based on risk alerts,39239.69,1,1,OPEN,,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1918,"8f42db0d-59ee-47c4-ac01-eed95d3d0f18",CASE-000418,3352,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4914,Case opened based on risk alerts,14500.29,1,1,CLOSED,CLEARED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1921,"8de6b89b-7c28-4a84-be2d-b10a537a09c7",CASE-000421,2093,INVESTIGATION,LOW,INVESTIGATION - Company 4736,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_2,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1923,"95fee6aa-2b69-4653-b16f-0194af7c4d1f",CASE-000423,4070,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1830,Case opened based on risk alerts,726.90,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1924,a1a307c7-6ca7-4cd2-86fb-5eabd9362e88,CASE-000424,2054,INVESTIGATION,HIGH,INVESTIGATION - Company 3678,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1925,e835ced0-0640-424f-a375-0899bd2b5c34,CASE-000425,2027,INVESTIGATION,LOW,INVESTIGATION - Company 997,Case opened based on risk alerts,72083.80,1,1,OPEN,,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1926,afcb3f2c-4bdf-4575-9e58-0718df8c91e2,CASE-000426,2306,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3193,Case opened based on risk alerts,127988.16,2,2,CLOSED,MONITORING,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1927,e5f0d292-ffe1-46e8-8adb-123486e15464,CASE-000427,4298,INVESTIGATION,MEDIUM,INVESTIGATION - Company 490,Case opened based on risk alerts,18118.89,2,2,CLOSED,CLEARED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1928,c304f6ca-89ed-4f40-aec8-945ec1b558ff,CASE-000428,4027,INVESTIGATION,HIGH,INVESTIGATION - Company 3005,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1933,"0a845a28-8c15-4fd6-a99c-6a7169da2fc9",CASE-000433,4095,INVESTIGATION,LOW,INVESTIGATION - Company 2246,Case opened based on risk alerts,66250.01,1,1,CLOSED,MONITORING,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1934,ab936fca-891c-4fa9-90db-5bdbedc137b3,CASE-000434,4748,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2912,Case opened based on risk alerts,73.06,1,1,OPEN,,analyst_6,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1937,"06c4ed4b-6094-41c2-a97a-895e66bd7898",CASE-000437,4922,INVESTIGATION,LOW,INVESTIGATION - Company 1338,Case opened based on risk alerts,16101.99,1,1,CLOSED,SAR_FILED,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-057977,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1938,"9edc4228-0b04-4a9d-bd9e-9138e6c4e1f5",CASE-000438,788,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3304,Case opened based on risk alerts,1080.00,1,1,CLOSED,CLEARED,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1939,"723e1a5e-e8c5-4b12-935a-7be6169fe73c",CASE-000439,304,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4108,Case opened based on risk alerts,87071.74,2,2,CLOSED,SAR_FILED,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-251798,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1940,"45d03abb-df08-4c34-98ce-7cbf0b44416c",CASE-000440,3855,INVESTIGATION,HIGH,INVESTIGATION - Company 3607,Case opened based on risk alerts,1699.21,1,1,CLOSED,SAR_FILED,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,true,2026-06-19,SAR-394194,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1941,"7f2f7ff2-5267-4927-9279-4ab834c0dc17",CASE-000441,3329,INVESTIGATION,LOW,INVESTIGATION - Company 963,Case opened based on risk alerts,3415.77,2,2,CLOSED,MONITORING,analyst_10,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1942,"63ad2866-f580-404b-8c96-d03152be608a",CASE-000442,3236,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3379,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_1,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1945,f9b85027-cb04-45b7-807f-927697009073,CASE-000445,3188,INVESTIGATION,LOW,INVESTIGATION - Company 277,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1951,"4b34b2db-a965-4a3c-9486-a5f79adadc99",CASE-000451,3434,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1819,Case opened based on risk alerts,71223.71,2,2,CLOSED,ACCOUNT_CLOSED,analyst_4,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1954,b60b1946-0206-4c9a-a099-f9136e1e5104,CASE-000454,3773,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1497,Case opened based on risk alerts,1567.40,1,1,CLOSED,SAR_FILED,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-130660,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1956,c1bfdcef-1796-4c35-a8f4-9fdac00fd75d,CASE-000456,35,INVESTIGATION,HIGH,INVESTIGATION - Company 4755,Case opened based on risk alerts,7372.40,1,1,CLOSED,CLEARED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1958,df81f892-1cc2-469e-aeee-da09a44fa81c,CASE-000458,2654,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1359,Case opened based on risk alerts,26105.45,1,1,CLOSED,CLEARED,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1961,c7813b9e-5225-4df2-bd5d-4e29d5690d45,CASE-000461,2233,INVESTIGATION,LOW,INVESTIGATION - Company 1768,Case opened based on risk alerts,1000240.05,1,1,CLOSED,CLEARED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1964,"211822a0-8151-4163-b79b-7de8d51e7e59",CASE-000464,4003,INVESTIGATION,HIGH,INVESTIGATION - Company 2710,Case opened based on risk alerts,27035.32,2,2,OPEN,,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1965,"70755ba1-8ac8-43f9-9a52-af18a3898426",CASE-000465,3293,INVESTIGATION,LOW,INVESTIGATION - Company 1839,Case opened based on risk alerts,3679.07,2,2,OPEN,,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1966,"2b48ca73-c332-4534-bb7b-0b3cae782d56",CASE-000466,3509,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4313,Case opened based on risk alerts,102215.39,3,3,CLOSED,MONITORING,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1967,f76804e3-1653-4a6f-adae-e481cc1f06ae,CASE-000467,4470,INVESTIGATION,MEDIUM,INVESTIGATION - Company 1294,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1969,"89302a53-abe0-494a-b6d2-45ee25f18e6b",CASE-000469,2002,INVESTIGATION,LOW,INVESTIGATION - Company 2941,Case opened based on risk alerts,170.31,1,1,CLOSED,MONITORING,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1971,"381533ee-9c51-4a7a-891d-d367b7a486c1",CASE-000471,1478,INVESTIGATION,MEDIUM,INVESTIGATION - Company 2319,Case opened based on risk alerts,4339.01,2,2,CLOSED,MONITORING,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1974,"6a24ab5f-9829-4e31-99ee-24a437934b60",CASE-000474,3664,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4636,Case opened based on risk alerts,12439.02,1,1,OPEN,,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1978,"97bd61e2-92c9-4f96-828e-c6267072d293",CASE-000478,1393,INVESTIGATION,MEDIUM,INVESTIGATION - Company 4656,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1981,dfcea262-0f71-4d0d-a135-23a4479b6af0,CASE-000481,2619,INVESTIGATION,LOW,INVESTIGATION - Company 261,Case opened based on risk alerts,7074.69,1,1,OPEN,,analyst_2,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1983,"232ebfdf-3122-4c35-8886-c24f7b89a5e6",CASE-000483,772,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3307,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1984,dcaa9dbd-83cb-4d3b-9307-d4d4a8a52e98,CASE-000484,135,INVESTIGATION,HIGH,INVESTIGATION - Company 206,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_3,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1986,"6f37768a-7ad8-4962-8fa0-16c4afa145cc",CASE-000486,2967,INVESTIGATION,MEDIUM,INVESTIGATION - Company 10,Case opened based on risk alerts,9749.42,1,1,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1992,d46e883a-aee8-4118-8e11-cbd0ead92878,CASE-000492,295,INVESTIGATION,HIGH,INVESTIGATION - Company 3452,Case opened based on risk alerts,18588.94,1,1,CLOSED,MONITORING,analyst_2,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1995,f0724e65-696f-4067-aeb1-f805c5c231d8,CASE-000495,1757,INVESTIGATION,MEDIUM,INVESTIGATION - Company 3102,Case opened based on risk alerts,19130.33,1,1,CLOSED,CLEARED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1997,"45d4351e-ffc0-48a4-996b-66a699d583db",CASE-000497,3288,INVESTIGATION,LOW,INVESTIGATION - Company 3673,Case opened based on risk alerts,7284.13,1,1,CLOSED,MONITORING,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1998,"11037e01-22d4-4bd0-b23c-3bbf1e5524cd",CASE-000498,619,INVESTIGATION,MEDIUM,INVESTIGATION - Company 534,Case opened based on risk alerts,1270.00,1,1,OPEN,,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1501,f18e8f9c-ab42-457f-8a94-d099084c3eb1,CASE-000001,4413,EDD_REVIEW,LOW,EDD_REVIEW - Company 1216,Case opened based on risk alerts,42257.28,2,2,CLOSED,MONITORING,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1511,de833e93-03f3-486f-b357-b94524a6fe81,CASE-000011,960,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 872,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1519,"1629969f-41d2-4127-950b-e5ca4f4d98e7",CASE-000019,4768,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4772,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_10,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1521,"8965737f-4424-497f-9263-63e78511b4ac",CASE-000021,3624,EDD_REVIEW,LOW,EDD_REVIEW - Company 3791,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1528,"0372ec59-9932-40cd-9390-dc02b7f12e42",CASE-000028,911,EDD_REVIEW,HIGH,EDD_REVIEW - Company 1373,Case opened based on risk alerts,14556.56,1,1,CLOSED,ACCOUNT_CLOSED,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1530,"18073744-2eea-4671-b1fe-924ca35e152c",CASE-000030,3968,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4446,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_4,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-989791,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1532,da2dfddd-ea83-4013-81b5-3ec746adf336,CASE-000032,2477,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4695,Case opened based on risk alerts,137816.63,3,3,CLOSED,SAR_FILED,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-810573,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1534,"4d882e1b-228f-4755-b7db-6355ca6aeecb",CASE-000034,4312,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1011,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1535,e5aeadcc-9b2e-4c1f-a4eb-0d2d0d7a322b,CASE-000035,3008,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4197,Case opened based on risk alerts,4042.24,1,1,CLOSED,SAR_FILED,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-021709,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1544,e87a5aae-698f-41e5-b604-19891cf11733,CASE-000044,3109,EDD_REVIEW,HIGH,EDD_REVIEW - Company 820,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-262812,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1549,"2d007ce8-852c-4a47-86fe-4c56a23cc29f",CASE-000049,47,EDD_REVIEW,LOW,EDD_REVIEW - Company 126,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1550,"3f2ce960-87d6-459f-8a80-c90fd614fcae",CASE-000050,657,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1618,Case opened based on risk alerts,16480.90,1,1,CLOSED,SAR_FILED,analyst_8,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-000769,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1553,"87c7b061-370f-4941-9799-319faade7773",CASE-000053,3458,EDD_REVIEW,LOW,EDD_REVIEW - Company 3870,Case opened based on risk alerts,24829.85,1,1,CLOSED,MONITORING,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1554,b8e8743e-ddb0-448c-9d48-ca8157210564,CASE-000054,3594,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3872,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_8,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1556,"32e37389-cde8-4176-898c-c93193cf280e",CASE-000056,3738,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2183,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_10,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-425143,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1566,c65ab79c-e9ae-4ed3-9664-7916808eceae,CASE-000066,2999,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 315,Case opened based on risk alerts,2988.37,1,1,CLOSED,MONITORING,analyst_9,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1567,"22942076-c6d5-4ec6-b86a-ee8b4078ae64",CASE-000067,3795,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3916,Case opened based on risk alerts,34996.95,1,1,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1568,"4dc4a826-98c7-4a22-80d4-1d33d9d595c0",CASE-000068,229,EDD_REVIEW,HIGH,EDD_REVIEW - Company 3669,Case opened based on risk alerts,139810.15,3,3,CLOSED,ACCOUNT_CLOSED,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1572,"3a1ee876-6af2-4c04-9806-068e3c033e9f",CASE-000072,1940,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2178,Case opened based on risk alerts,18375.79,1,1,CLOSED,SAR_FILED,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-229877,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1578,"29908ec1-95e7-480a-adff-b9c8cbe59b2b",CASE-000078,2525,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1989,Case opened based on risk alerts,2078.88,1,1,OPEN,,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1579,"361a1734-2fd9-4bcc-907e-f74b1c430053",CASE-000079,4692,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3923,Case opened based on risk alerts,14598.87,2,2,CLOSED,ACCOUNT_CLOSED,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1586,"5f3de5a5-27a3-46aa-82a4-2b5d2a5d983a",CASE-000086,222,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2629,Case opened based on risk alerts,47121.55,1,1,OPEN,,analyst_2,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1599,"374e0af0-b697-4879-b9c4-b34c499951a2",CASE-000099,1552,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1269,Case opened based on risk alerts,5437.65,1,1,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1602,cdc83905-1687-4997-9eff-900ed2ead87f,CASE-000102,746,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1951,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_3,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
